COM,SensorID,DateTime,Temperature,Salinity,VbiasPos,Vrse,Vrse_std,Vk,Vk_std,Ik,Ib
COM4,GliderFET014,2025-08-26 17:52,15.8041,33.7337,3.62,-0.599716,3e-05,-0.708284,9e-06,7.93,0.01
COM5,GliderFET015,2025-08-26 17:52,15.8041,33.7337,3.61,-0.581903,3.5e-05,-0.806299,6.3e-05,6.3,0.024
COM6,GliderFET016,2025-08-26 17:52,15.8041,33.7337,3.63,-2.048,0.0,-2.048,0.0,23.54,-1.044
COM3,GliderFET013,2025-08-26 17:53,15.756,33.733,3.62,-0.56689,3.1e-05,-0.663034,1.7e-05,7.23,-0.052
COM4,GliderFET014,2025-08-26 17:53,15.756,33.733,3.62,-0.59982,1.5e-05,-0.708999,6e-06,5.86,-0.01
COM5,GliderFET015,2025-08-26 17:53,15.756,33.733,3.61,-0.581897,4e-05,-0.798518,4.9e-05,11.17,0.034
COM6,GliderFET016,2025-08-26 17:53,15.756,33.733,3.63,-2.048,0.0,-2.048,0.0,23.71,-1.094
COM3,GliderFET013,2025-08-26 17:54,15.7236,33.7329,3.62,-0.566975,2.8e-05,-0.663314,1.1e-05,8.5,-0.064
COM4,GliderFET014,2025-08-26 17:54,15.7236,33.7329,3.62,-0.599876,3.1e-05,-0.712575,1.4e-05,9.64,0.029
COM5,GliderFET015,2025-08-26 17:54,15.7236,33.7329,3.61,-0.581842,2.8e-05,-0.799751,1e-05,13.17,-0.029
COM6,GliderFET016,2025-08-26 17:54,15.7236,33.7329,3.62,-2.048,0.0,-2.048,0.0,26.16,-1.072
COM3,GliderFET013,2025-08-26 17:55,15.6965,33.7329,3.62,-0.567054,2e-05,-0.663675,8e-06,7.88,-0.044
COM4,GliderFET014,2025-08-26 17:55,15.6965,33.7329,3.62,-0.599931,3.2e-05,-0.735555,1.1e-05,10.38,0.028
COM5,GliderFET015,2025-08-26 17:55,15.6965,33.7329,3.61,-0.581806,3.8e-05,-0.790835,3.8e-05,13.85,0.029
COM6,GliderFET016,2025-08-26 17:55,15.6965,33.7329,3.62,-2.048,0.0,-2.048,0.0,27.28,-1.085
COM3,GliderFET013,2025-08-26 17:56,15.6803,33.7331,3.62,-0.567026,1.1e-05,-0.663489,8e-06,8.66,-0.051
COM4,GliderFET014,2025-08-26 17:56,15.6803,33.7331,3.62,-0.600063,2.1e-05,-0.728348,1.7e-05,7.11,0.02
COM5,GliderFET015,2025-08-26 17:56,15.6803,33.7331,3.61,-0.581777,7.4e-05,-0.785035,2e-05,13.48,0.003
COM6,GliderFET016,2025-08-26 17:56,15.6803,33.7331,3.62,-2.048,0.0,-2.048,0.0,25.9,-1.056
COM3,GliderFET013,2025-08-26 17:57,15.687,33.7328,3.62,-0.566966,1.5e-05,-0.663381,3e-06,10.37,-0.084
COM4,GliderFET014,2025-08-26 17:57,15.687,33.7328,3.62,-0.600115,2.5e-05,-0.724009,9e-06,5.65,0.022
COM5,GliderFET015,2025-08-26 17:57,15.687,33.7328,3.61,-0.581719,6.5e-05,-0.781711,2e-05,10.94,0.008
COM6,GliderFET016,2025-08-26 17:57,15.687,33.7328,3.62,-2.048,0.0,-2.048,0.0,25.44,-0.997
COM3,GliderFET013,2025-08-26 17:58,15.6773,33.7328,3.62,-0.567057,1.3e-05,-0.663584,8e-06,9.64,-0.07
COM4,GliderFET014,2025-08-26 17:58,15.6773,33.7328,3.62,-0.600159,1.3e-05,-0.721677,1.3e-05,8.06,0.021
COM5,GliderFET015,2025-08-26 17:58,15.6773,33.7328,3.61,-0.581752,3.4e-05,-0.777399,4.2e-05,13.46,0.048
COM6,GliderFET016,2025-08-26 17:58,15.6773,33.7328,3.62,-2.048,0.0,-2.048,0.0,27.13,-1.005
COM3,GliderFET013,2025-08-26 17:59,15.6824,33.7328,3.62,-0.566967,1.1e-05,-0.663677,8e-06,9.86,-0.076
COM4,GliderFET014,2025-08-26 17:59,15.6824,33.7328,3.62,-0.600149,2.7e-05,-0.720187,8e-06,8.09,0.021
COM5,GliderFET015,2025-08-26 17:59,15.6824,33.7328,3.61,-0.581688,5.3e-05,-0.773921,4.5e-05,12.09,0.056
COM6,GliderFET016,2025-08-26 17:59,15.6824,33.7328,3.62,-2.048,0.0,-2.048,0.0,22.77,-0.944
COM3,GliderFET013,2025-08-26 18:00,15.6597,33.7326,3.62,-0.56708,1.4e-05,-0.664366,3e-06,7.99,-0.05
COM4,GliderFET014,2025-08-26 18:00,15.6597,33.7326,3.62,-0.600188,2.9e-05,-0.719561,1.1e-05,8.15,-0.003
COM5,GliderFET015,2025-08-26 18:00,15.6597,33.7326,3.61,-0.581696,6.2e-05,-0.771722,2.2e-05,9.2,0.079
COM6,GliderFET016,2025-08-26 18:00,15.6597,33.7326,3.62,-2.048,0.0,-2.048,0.0,23.11,-0.99
COM3,GliderFET013,2025-08-26 18:01,15.6264,33.7323,3.62,-0.567167,1.4e-05,-0.664755,1.2e-05,9.1,-0.052
COM4,GliderFET014,2025-08-26 18:01,15.6264,33.7323,3.62,-0.600294,2e-05,-0.718984,1.3e-05,6.38,0.028
COM5,GliderFET015,2025-08-26 18:01,15.6264,33.7323,3.6,-0.581657,4.1e-05,-0.771156,4.7e-05,12.24,-0.05
COM6,GliderFET016,2025-08-26 18:01,15.6264,33.7323,3.62,-2.048,0.0,-2.048,0.0,26.69,-0.961
COM3,GliderFET013,2025-08-26 18:02,15.5948,33.7324,3.62,-0.567182,1.3e-05,-0.665012,7e-06,9.75,-0.061
COM4,GliderFET014,2025-08-26 18:02,15.5948,33.7324,3.62,-0.600344,3.7e-05,-0.718651,1.4e-05,5.27,-0.006
COM5,GliderFET015,2025-08-26 18:02,15.5948,33.7324,3.6,-0.581674,3.7e-05,-0.769723,3.3e-05,7.68,-0.019
COM6,GliderFET016,2025-08-26 18:02,15.5948,33.7324,3.62,-2.048,0.0,-2.048,0.0,25.05,-0.895
COM3,GliderFET013,2025-08-26 18:03,15.6233,33.7327,3.62,-0.567099,1.5e-05,-0.665124,5e-06,10.76,-0.058
COM4,GliderFET014,2025-08-26 18:03,15.6233,33.7327,3.62,-0.600294,2.2e-05,-0.7189,1.7e-05,3.76,0.003
COM5,GliderFET015,2025-08-26 18:03,15.6233,33.7327,3.6,-0.581585,4.8e-05,-0.767719,4.3e-05,9.51,0.047
COM6,GliderFET016,2025-08-26 18:03,15.6233,33.7327,3.62,-2.048,0.0,-2.048,0.0,24.14,-0.9
COM3,GliderFET013,2025-08-26 18:04,15.6251,33.7323,3.62,-0.567076,1.9e-05,-0.665278,5e-06,9.67,-0.038
COM4,GliderFET014,2025-08-26 18:04,15.6251,33.7323,3.62,-0.600277,2.6e-05,-0.718704,9e-06,8.72,0.041
COM5,GliderFET015,2025-08-26 18:04,15.6251,33.7323,3.6,-0.581566,3e-05,-0.766043,4.8e-05,11.07,0.044
COM6,GliderFET016,2025-08-26 18:04,15.6251,33.7323,3.62,-2.048,0.0,-2.048,0.0,26.32,-0.91
COM3,GliderFET013,2025-08-26 18:05,15.6459,33.7324,3.62,-0.567041,1.4e-05,-0.665348,1.4e-05,8.38,-0.047
COM4,GliderFET014,2025-08-26 18:05,15.6459,33.7324,3.62,-0.600226,3.2e-05,-0.718655,1.4e-05,6.35,0.023
COM5,GliderFET015,2025-08-26 18:05,15.6459,33.7324,3.6,-0.581562,3.6e-05,-0.764537,4.3e-05,11.33,0.032
COM6,GliderFET016,2025-08-26 18:05,15.6459,33.7324,3.62,-2.048,0.0,-2.048,0.0,27.18,-0.913
COM3,GliderFET013,2025-08-26 18:06,15.606,33.7323,3.62,-0.567077,1e-05,-0.665656,8e-06,9.47,-0.041
COM4,GliderFET014,2025-08-26 18:06,15.606,33.7323,3.62,-0.600236,2.1e-05,-0.718735,1e-05,6.4,0.035
COM5,GliderFET015,2025-08-26 18:06,15.606,33.7323,3.6,-0.581557,4.7e-05,-0.763645,2.3e-05,12.29,0.05
COM6,GliderFET016,2025-08-26 18:06,15.606,33.7323,3.62,-2.048,0.0,-2.048,0.0,28.39,-0.895
COM3,GliderFET013,2025-08-26 18:07,15.6133,33.7313,3.62,-0.567018,1.6e-05,-0.665542,1e-05,11.18,-0.045
COM4,GliderFET014,2025-08-26 18:07,15.6133,33.7313,3.62,-0.600211,2.3e-05,-0.719331,1.7e-05,6.51,0.035
COM5,GliderFET015,2025-08-26 18:07,15.6133,33.7313,3.6,-0.581486,4.4e-05,-0.762804,2.2e-05,11.2,0.06
COM6,GliderFET016,2025-08-26 18:07,15.6133,33.7313,3.62,-2.048,0.0,-2.048,0.0,26.46,-0.855
COM3,GliderFET013,2025-08-26 18:08,15.6017,33.732,3.62,-0.567073,1.3e-05,-0.665505,8e-06,8.84,-0.045
COM4,GliderFET014,2025-08-26 18:08,15.6017,33.732,3.62,-0.600227,2.4e-05,-0.719261,2.2e-05,5.39,0.064
COM5,GliderFET015,2025-08-26 18:08,15.6017,33.732,3.6,-0.581412,5.1e-05,-0.761656,2.2e-05,11.08,-0.018
COM6,GliderFET016,2025-08-26 18:08,15.6017,33.732,3.62,-2.048,0.0,-2.048,0.0,27.43,-0.837
COM3,GliderFET013,2025-08-26 18:09,15.6107,33.7316,3.62,-0.567007,1e-05,-0.665457,4e-06,8.51,-0.064
COM4,GliderFET014,2025-08-26 18:09,15.6107,33.7316,3.62,-0.600201,2.4e-05,-0.719192,1.2e-05,7.06,0.028
COM5,GliderFET015,2025-08-26 18:09,15.6107,33.7316,3.6,-0.581349,5e-05,-0.760776,1.2e-05,9.07,0.01
COM6,GliderFET016,2025-08-26 18:09,15.6107,33.7316,3.62,-2.048,0.0,-2.048,0.0,25.75,-0.807
COM3,GliderFET013,2025-08-26 18:10,15.5947,33.7313,3.62,-0.567003,5e-06,-0.66517,1.1e-05,9.51,-0.039
COM4,GliderFET014,2025-08-26 18:10,15.5947,33.7313,3.62,-0.600215,2.7e-05,-0.721046,1.6e-05,8.25,-0.019
COM5,GliderFET015,2025-08-26 18:10,15.5947,33.7313,3.6,-0.581355,4.8e-05,-0.760253,1.6e-05,11.43,-0.035
COM6,GliderFET016,2025-08-26 18:10,15.5947,33.7313,3.62,-2.048,0.0,-2.048,0.0,27.44,-0.784
COM3,GliderFET013,2025-08-26 18:11,15.5844,33.7311,3.62,-0.567013,1.9e-05,-0.664766,5e-06,10.86,-0.065
COM4,GliderFET014,2025-08-26 18:11,15.5844,33.7311,3.62,-0.600195,2.4e-05,-0.722863,1.4e-05,7.21,0.025
COM5,GliderFET015,2025-08-26 18:11,15.5844,33.7311,3.6,-0.581316,5.3e-05,-0.759721,2.5e-05,13.46,-0.013
COM6,GliderFET016,2025-08-26 18:11,15.5844,33.7311,3.62,-2.048,0.0,-2.048,0.0,25.67,-0.771
COM3,GliderFET013,2025-08-26 18:12,15.5762,33.7312,3.62,-0.56698,1e-05,-0.661899,3e-05,12.17,-0.066
COM4,GliderFET014,2025-08-26 18:12,15.5762,33.7312,3.61,-0.600145,2.8e-05,-0.72208,2.1e-05,5.83,0.032
COM5,GliderFET015,2025-08-26 18:12,15.5762,33.7312,3.6,-0.581296,6.7e-05,-0.759095,1.2e-05,10.17,0.033
COM6,GliderFET016,2025-08-26 18:12,15.5762,33.7312,3.62,-2.048,0.0,-2.048,0.0,25.16,-0.756
COM3,GliderFET013,2025-08-26 18:13,15.5817,33.7313,3.62,-0.566881,2.2e-05,-0.645534,1.9e-05,10.12,-0.053
COM4,GliderFET014,2025-08-26 18:13,15.5817,33.7313,3.61,-0.600118,2.1e-05,-0.721617,1.7e-05,6.14,0.047
COM5,GliderFET015,2025-08-26 18:13,15.5817,33.7313,3.6,-0.581176,5.7e-05,-0.758542,1.9e-05,11.18,0.074
COM6,GliderFET016,2025-08-26 18:13,15.5817,33.7313,3.62,-2.048,0.0,-2.048,0.0,26.16,-0.73
COM3,GliderFET013,2025-08-26 18:14,15.5869,33.7314,3.62,-0.56688,2.1e-05,-0.575266,5.9e-05,8.81,-0.049
COM4,GliderFET014,2025-08-26 18:14,15.5869,33.7314,3.61,-0.600011,2e-05,-0.721318,2.1e-05,5.03,0.047
COM5,GliderFET015,2025-08-26 18:14,15.5869,33.7314,3.6,-0.58115,4.1e-05,-0.758061,2.1e-05,9.86,0.055
COM6,GliderFET016,2025-08-26 18:14,15.5869,33.7314,3.62,-2.048,0.0,-2.048,0.0,29.8,-0.724
COM3,GliderFET013,2025-08-26 18:15,15.5682,33.7306,3.62,-0.566819,9e-06,-0.546366,6e-06,8.77,-0.041
COM4,GliderFET014,2025-08-26 18:15,15.5682,33.7306,3.61,-0.600025,2.7e-05,-0.721118,2.1e-05,5.4,0.026
COM5,GliderFET015,2025-08-26 18:15,15.5682,33.7306,3.6,-0.581102,5.6e-05,-0.757741,2.1e-05,12.87,0.061
COM6,GliderFET016,2025-08-26 18:15,15.5682,33.7306,3.62,-2.048,0.0,-2.048,0.0,27.41,-0.709
COM3,GliderFET013,2025-08-26 18:16,15.5731,33.7312,3.62,-0.566799,1.1e-05,-0.539629,4e-06,10.16,-0.04
COM4,GliderFET014,2025-08-26 18:16,15.5731,33.7312,3.61,-0.6,3.7e-05,-0.720947,1.8e-05,6.33,0.002
COM5,GliderFET015,2025-08-26 18:16,15.5731,33.7312,3.6,-0.581048,4.5e-05,-0.757494,1.8e-05,12.01,-0.021
COM6,GliderFET016,2025-08-26 18:16,15.5731,33.7312,3.62,-2.048,0.0,-2.048,0.0,26.5,-0.688
COM3,GliderFET013,2025-08-26 18:17,15.566,33.7309,3.62,-0.566738,9e-06,-0.538715,9e-06,10.03,-0.039
COM4,GliderFET014,2025-08-26 18:17,15.566,33.7309,3.61,-0.599949,2.6e-05,-0.720739,1.5e-05,5.76,0.016
COM5,GliderFET015,2025-08-26 18:17,15.566,33.7309,3.6,-0.580905,3e-05,-0.757329,4.1e-05,9.85,0.075
COM6,GliderFET016,2025-08-26 18:17,15.566,33.7309,3.62,-2.048,0.0,-2.048,0.0,28.61,-0.712
COM3,GliderFET013,2025-08-26 18:18,15.5841,33.7311,3.62,-0.566712,1.3e-05,-0.539134,5e-06,10.07,-0.049
COM4,GliderFET014,2025-08-26 18:18,15.5841,33.7311,3.61,-0.59989,2.1e-05,-0.720609,2e-05,6.43,-0.015
COM5,GliderFET015,2025-08-26 18:18,15.5841,33.7311,3.6,-0.580897,2.3e-05,-0.757261,2.7e-05,9.94,0.042
COM6,GliderFET016,2025-08-26 18:18,15.5841,33.7311,3.62,-2.048,0.0,-2.048,0.0,29.43,-0.76
COM3,GliderFET013,2025-08-26 18:19,15.5742,33.7305,3.62,-0.566653,1.8e-05,-0.539812,8e-06,8.89,-0.056
COM4,GliderFET014,2025-08-26 18:19,15.5742,33.7305,3.61,-0.599863,2.9e-05,-0.720591,2.5e-05,6.27,0.013
COM5,GliderFET015,2025-08-26 18:19,15.5742,33.7305,3.6,-0.580924,1.6e-05,-0.757051,1.5e-05,10.74,0.007
COM6,GliderFET016,2025-08-26 18:19,15.5742,33.7305,3.62,-2.048,0.0,-2.048,0.0,28.96,-0.779
COM3,GliderFET013,2025-08-26 18:20,15.5886,33.7316,3.62,-0.56667,9e-06,-0.540737,2e-06,9.81,-0.053
COM4,GliderFET014,2025-08-26 18:20,15.5886,33.7316,3.61,-0.59989,1.8e-05,-0.720628,2.5e-05,7.03,0.034
COM5,GliderFET015,2025-08-26 18:20,15.5886,33.7316,3.6,-0.580912,6e-05,-0.756586,2.6e-05,10.19,0.043
COM6,GliderFET016,2025-08-26 18:20,15.5886,33.7316,3.62,-2.048,0.0,-2.048,0.0,25.73,-0.802
COM3,GliderFET013,2025-08-26 18:21,15.6214,33.7317,3.62,-0.566635,2e-05,-0.541449,8e-06,9.42,-0.047
COM4,GliderFET014,2025-08-26 18:21,15.6214,33.7317,3.61,-0.599815,2.1e-05,-0.720615,1.6e-05,8.24,0.001
COM5,GliderFET015,2025-08-26 18:21,15.6214,33.7317,3.6,-0.580855,5.1e-05,-0.756235,2.6e-05,15.35,0.095
COM6,GliderFET016,2025-08-26 18:21,15.6214,33.7317,3.62,-2.048,0.0,-2.048,0.0,25.54,-0.799
COM3,GliderFET013,2025-08-26 18:22,15.6362,33.7318,3.62,-0.566607,1.8e-05,-0.542308,1e-05,10.11,-0.06
COM4,GliderFET014,2025-08-26 18:22,15.6362,33.7318,3.61,-0.599787,2.2e-05,-0.72063,1.5e-05,10.42,0.006
COM5,GliderFET015,2025-08-26 18:22,15.6362,33.7318,3.6,-0.580835,2.1e-05,-0.756106,1.9e-05,8.32,0.025
COM6,GliderFET016,2025-08-26 18:22,15.6362,33.7318,3.62,-2.048,0.0,-2.048,0.0,29.48,-0.794
COM3,GliderFET013,2025-08-26 18:23,15.6374,33.7321,3.62,-0.566568,1.3e-05,-0.542856,9e-06,8.64,-0.058
COM4,GliderFET014,2025-08-26 18:23,15.6374,33.7321,3.61,-0.599816,2.7e-05,-0.720681,3.1e-05,8.07,0.018
COM5,GliderFET015,2025-08-26 18:23,15.6374,33.7321,3.6,-0.580741,2.7e-05,-0.755843,3.5e-05,11.87,0.07
COM6,GliderFET016,2025-08-26 18:23,15.6374,33.7321,3.62,-2.048,0.0,-2.048,0.0,26.19,-0.802
COM3,GliderFET013,2025-08-26 18:24,15.6393,33.7316,3.62,-0.566575,1.2e-05,-0.543237,8e-06,7.19,-0.054
COM4,GliderFET014,2025-08-26 18:24,15.6393,33.7316,3.61,-0.599751,3.2e-05,-0.720683,2e-05,5.65,-0.023
COM5,GliderFET015,2025-08-26 18:24,15.6393,33.7316,3.6,-0.580712,3.3e-05,-0.755749,2.2e-05,11.34,0.069
COM6,GliderFET016,2025-08-26 18:24,15.6393,33.7316,3.62,-2.048,0.0,-2.048,0.0,29.18,-0.815
COM3,GliderFET013,2025-08-26 18:25,15.6371,33.7315,3.62,-0.566588,1.6e-05,-0.543429,8e-06,8.71,-0.042
COM4,GliderFET014,2025-08-26 18:25,15.6371,33.7315,3.61,-0.599771,2.6e-05,-0.720723,2.2e-05,6.79,0.019
COM5,GliderFET015,2025-08-26 18:25,15.6371,33.7315,3.6,-0.580703,2.4e-05,-0.756254,2.9e-05,12.34,-0.011
COM6,GliderFET016,2025-08-26 18:25,15.6371,33.7315,3.61,-2.048,0.0,-2.048,0.0,27.1,-0.816
COM3,GliderFET013,2025-08-26 18:26,15.6264,33.7316,3.62,-0.566541,1.3e-05,-0.543692,8e-06,9.54,-0.033
COM4,GliderFET014,2025-08-26 18:26,15.6264,33.7316,3.61,-0.599742,2.4e-05,-0.720754,7e-06,8.19,0.029
COM5,GliderFET015,2025-08-26 18:26,15.6264,33.7316,3.6,-0.580611,1.9e-05,-0.756554,1.7e-05,11.56,-0.024
COM6,GliderFET016,2025-08-26 18:26,15.6264,33.7316,3.61,-2.048,0.0,-2.048,0.0,28.73,-0.815
COM3,GliderFET013,2025-08-26 18:27,15.6192,33.7315,3.62,-0.566557,7e-06,-0.544035,1.3e-05,9.42,-0.058
COM4,GliderFET014,2025-08-26 18:27,15.6192,33.7315,3.61,-0.599747,3.5e-05,-0.720936,1.9e-05,5.99,0.037
COM5,GliderFET015,2025-08-26 18:27,15.6192,33.7315,3.6,-0.580605,2.1e-05,-0.755933,2.3e-05,10.56,0.038
COM6,GliderFET016,2025-08-26 18:27,15.6192,33.7315,3.61,-2.048,0.0,-2.048,0.0,28.24,-0.769
COM3,GliderFET013,2025-08-26 18:28,15.6103,33.7313,3.62,-0.566542,1.8e-05,-0.544241,6e-06,8.94,-0.062
COM4,GliderFET014,2025-08-26 18:28,15.6103,33.7313,3.61,-0.599724,3.2e-05,-0.720902,1.2e-05,6.18,0.008
COM5,GliderFET015,2025-08-26 18:28,15.6103,33.7313,3.6,-0.580639,3.3e-05,-0.755314,3.4e-05,9.93,0.027
COM6,GliderFET016,2025-08-26 18:28,15.6103,33.7313,3.61,-2.048,0.0,-2.048,0.0,28.27,-0.758
COM3,GliderFET013,2025-08-26 18:29,15.6094,33.7312,3.62,-0.566487,8e-06,-0.544416,1.2e-05,9.8,-0.054
COM4,GliderFET014,2025-08-26 18:29,15.6094,33.7312,3.61,-0.599713,3.3e-05,-0.720898,1.9e-05,5.76,0.016
COM5,GliderFET015,2025-08-26 18:29,15.6094,33.7312,3.6,-0.580588,4.3e-05,-0.755043,3.4e-05,10.9,0.017
COM6,GliderFET016,2025-08-26 18:29,15.6094,33.7312,3.61,-2.048,0.0,-2.048,0.0,29.74,-0.733
COM3,GliderFET013,2025-08-26 18:30,15.6114,33.7317,3.62,-0.566511,1.1e-05,-0.544316,6e-06,7.88,-0.054
COM4,GliderFET014,2025-08-26 18:30,15.6114,33.7317,3.61,-0.599705,2.9e-05,-0.721033,1.1e-05,8.94,0.015
COM5,GliderFET015,2025-08-26 18:30,15.6114,33.7317,3.6,-0.580534,5.1e-05,-0.754779,3.4e-05,11.9,-0.002
COM6,GliderFET016,2025-08-26 18:30,15.6114,33.7317,3.61,-2.048,0.0,-2.048,0.0,27.7,-0.609
COM3,GliderFET013,2025-08-26 18:31,15.6134,33.7316,3.62,-0.566519,1e-05,-0.5442,1.1e-05,10.69,-0.063
COM4,GliderFET014,2025-08-26 18:31,15.6134,33.7316,3.61,-0.599679,2.1e-05,-0.721046,1.6e-05,6.35,0.021
COM5,GliderFET015,2025-08-26 18:31,15.6134,33.7316,3.6,-0.580514,2.1e-05,-0.754005,2.5e-05,9.67,0.005
COM6,GliderFET016,2025-08-26 18:31,15.6134,33.7316,3.61,-2.048,0.0,-2.048,0.0,27.25,-0.598
COM3,GliderFET013,2025-08-26 18:32,15.6187,33.7315,3.62,-0.566434,1.3e-05,-0.543893,6e-06,8.97,-0.043
COM4,GliderFET014,2025-08-26 18:32,15.6187,33.7315,3.61,-0.599637,2.8e-05,-0.721096,1e-05,9.1,0.034
COM5,GliderFET015,2025-08-26 18:32,15.6187,33.7315,3.6,-0.580457,2.1e-05,-0.75341,1.4e-05,10.68,-0.006
COM6,GliderFET016,2025-08-26 18:32,15.6187,33.7315,3.61,-2.048,0.0,-2.048,0.0,27.77,-0.621
COM3,GliderFET013,2025-08-26 18:33,15.63,33.7313,3.62,-0.56646,1.2e-05,-0.544187,1.2e-05,10.43,-0.038
COM4,GliderFET014,2025-08-26 18:33,15.63,33.7313,3.61,-0.599623,2.5e-05,-0.721176,9e-06,8.61,0.001
COM5,GliderFET015,2025-08-26 18:33,15.63,33.7313,3.6,-0.58045,5.4e-05,-0.752914,1.5e-05,11.98,0.053
COM6,GliderFET016,2025-08-26 18:33,15.63,33.7313,3.61,-2.048,0.0,-2.048,0.0,27.39,-0.6
COM3,GliderFET013,2025-08-26 18:34,15.6318,33.7315,3.62,-0.56644,1.4e-05,-0.544814,8e-06,9.73,-0.042
COM4,GliderFET014,2025-08-26 18:34,15.6318,33.7315,3.61,-0.599589,2.5e-05,-0.721244,1.4e-05,6.49,-0.002
COM5,GliderFET015,2025-08-26 18:34,15.6318,33.7315,3.6,-0.58044,2.7e-05,-0.752551,2.2e-05,11.05,0.025
COM6,GliderFET016,2025-08-26 18:34,15.6318,33.7315,3.61,-2.048,0.0,-2.048,0.0,27.73,-0.643
COM3,GliderFET013,2025-08-26 18:35,15.6288,33.7316,3.61,-0.566392,8e-06,-0.54507,5e-06,11.17,-0.05
COM4,GliderFET014,2025-08-26 18:35,15.6288,33.7316,3.61,-0.599577,2.3e-05,-0.721599,1.5e-05,6.77,0.034
COM5,GliderFET015,2025-08-26 18:35,15.6288,33.7316,3.6,-0.580387,4.7e-05,-0.752309,1.7e-05,9.21,0.072
COM6,GliderFET016,2025-08-26 18:35,15.6288,33.7316,3.61,-2.048,0.0,-2.048,0.0,24.82,-0.508
COM3,GliderFET013,2025-08-26 18:36,15.63,33.731,3.61,-0.56644,1.4e-05,-0.545166,1.3e-05,9.29,-0.038
COM4,GliderFET014,2025-08-26 18:36,15.63,33.731,3.61,-0.599559,3.3e-05,-0.721557,1.6e-05,8.25,0.017
COM5,GliderFET015,2025-08-26 18:36,15.63,33.731,3.6,-0.580391,2.1e-05,-0.752182,1.9e-05,11.04,0.021
COM6,GliderFET016,2025-08-26 18:36,15.63,33.731,3.61,-2.048,0.0,-2.048,0.0,26.71,-0.47
COM3,GliderFET013,2025-08-26 18:37,15.6284,33.7312,3.61,-0.5664,1e-05,-0.545107,8e-06,9.6,-0.065
